2025-07-15 22:53:12.843 | INFO     | core.logger:setup_logger:106 | 🚀 Loguru logger initialized successfully
2025-07-15 22:54:03.180 | SUCCESS  | chats.chats:make_ollama_call:203 | ✅ Ollama call completed successfully
2025-07-15 22:54:03.181 | SUCCESS  | chats.chats:generate_conversation:481 | ✅ Initial explanation generated
2025-07-15 22:54:03.189 | DEBUG    | chats.chats:add_turn:643 | ➕ Added turn: Pranav
2025-07-15 22:54:03.190 | INFO     | chats.chats:generate_conversation:492 | 🔄 Generating conversation turn 1/1
2025-07-15 22:54:03.190 | DEBUG    | chats.chats:generate_conversation:533 | 🧠 Processing Prem (advanced) interaction
2025-07-15 22:54:03.190 | DEBUG    | chats.chats:generate:257 | 🎯 Local LLM generate call
2025-07-15 22:54:03.191 | INFO     | chats.chats:make_ollama_call:173 | 🚀 Making Ollama call
2025-07-15 22:54:07.532 | INFO     | core.logger:log_llm_operation:156 | LLM ollama call with llama3:8b-instruct-q4_K_M
2025-07-15 22:54:07.535 | SUCCESS  | chats.chats:make_ollama_call:203 | ✅ Ollama call completed successfully
2025-07-15 22:54:07.537 | INFO     | chats.chats:generate_conversation:546 | 🎯 Generated Pranav-led question for Prem
2025-07-15 22:54:07.540 | DEBUG    | chats.chats:add_turn:643 | ➕ Added turn: Prem
2025-07-15 22:54:07.540 | DEBUG    | chats.chats:generate:257 | 🎯 Local LLM generate call
2025-07-15 22:54:07.540 | INFO     | chats.chats:make_ollama_call:173 | 🚀 Making Ollama call
2025-07-15 22:54:31.386 | INFO     | core.logger:log_llm_operation:156 | LLM ollama call with llama3:8b-instruct-q4_K_M
2025-07-15 22:54:31.388 | SUCCESS  | chats.chats:make_ollama_call:203 | ✅ Ollama call completed successfully
2025-07-15 22:54:31.390 | DEBUG    | chats.chats:generate_conversation:560 | 🔬 Pranav answered Prem
2025-07-15 22:54:31.390 | DEBUG    | chats.chats:add_turn:643 | ➕ Added turn: Pranav
2025-07-15 22:54:31.390 | INFO     | chats.chats:generate_conversation:569 | ✅ Completed turn 1/1
2025-07-15 22:54:31.390 | SUCCESS  | chats.chats:generate_conversation:575 | 🎉 Conversation generation completed successfully
2025-07-15 22:54:31.391 | INFO     | core.logger:log_performance:169 | Performance: conversation_generation
2025-07-15 22:54:31.391 | SUCCESS  | api.chats.chats:generate_conversation:208 | 🎉 Conversation generated successfully
2025-07-15 22:54:31.397 | INFO     | core.logger:log_performance:169 | Performance: api_conversation_generation
2025-07-15 22:54:31.401 | INFO     | core.logger:log_api_request:128 | API POST /api/v1/generate-conversation - 200
2025-07-15 23:16:16.945 | INFO     | main:shutdown_event:92 | 🛑 FastAPI application shutting down
2025-07-15 23:16:32.613 | INFO     | core.logger:setup_logger:106 | 🚀 Loguru logger initialized successfully
2025-07-15 23:16:33.521 | INFO     | core.logger:log_startup_info:194 | Starting AudibleMind Backend
2025-07-15 23:16:33.522 | INFO     | __main__:<module>:26 | 🌐 Configuring CORS for origins: ['http://localhost:3000', 'http://localhost:8000', 'http://localhost:5173']
2025-07-15 23:16:33.522 | INFO     | __main__:<module>:95 | 📋 Registering API routers
2025-07-15 23:16:33.526 | INFO     | __main__:<module>:98 | ✅ All routers registered successfully
2025-07-15 23:16:33.526 | INFO     | __main__:<module>:101 | 🌟 Starting server on 0.0.0.0:8001
2025-07-15 23:16:33.536 | INFO     | core.logger:log_startup_info:194 | Starting AudibleMind Backend
2025-07-15 23:16:33.536 | INFO     | main:<module>:26 | 🌐 Configuring CORS for origins: ['http://localhost:3000', 'http://localhost:8000', 'http://localhost:5173']
2025-07-15 23:16:33.536 | INFO     | main:<module>:95 | 📋 Registering API routers
2025-07-15 23:16:33.539 | INFO     | main:<module>:98 | ✅ All routers registered successfully
2025-07-15 23:16:33.540 | INFO     | main:startup_event:65 | 🚀 FastAPI application starting up
2025-07-15 23:16:33.543 | INFO     | main:startup_event:71 | 💻 System Info - CPU: 28 cores, Memory: 15GB total, 4GB available
2025-07-15 23:16:33.544 | INFO     | main:startup_event:74 | ⚙️ Configuration - Environment: development, Debug: False
2025-07-15 23:16:33.544 | INFO     | main:startup_event:75 | 🗄️ Database - Host: localhost:5984
2025-07-15 23:16:33.544 | INFO     | main:startup_event:76 | 🤖 LLM Provider - Default: ollama
2025-07-15 23:16:33.544 | INFO     | core.db.couch_conn:__init__:13 | 🗄️ Initializing CouchDB connection to localhost:5984
2025-07-15 23:16:35.717 | SUCCESS  | core.db.couch_conn:__init__:21 | ✅ CouchDB connection established successfully - Version: 3.4.2
2025-07-15 23:16:35.717 | INFO     | core.logger:log_performance:169 | Performance: couchdb_connection
2025-07-15 23:16:35.721 | SUCCESS  | main:startup_event:83 | ✅ Database connection established successfully
2025-07-15 23:25:42.140 | INFO     | core.logger:setup_logger:106 | 🚀 Loguru logger initialized successfully
2025-07-15 23:25:43.069 | INFO     | core.logger:log_startup_info:194 | Starting AudibleMind Backend
2025-07-15 23:25:43.069 | INFO     | main:<module>:26 | 🌐 Configuring CORS for origins: ['http://localhost:3000', 'http://localhost:8000', 'http://localhost:5173']
2025-07-15 23:25:43.070 | INFO     | main:<module>:95 | 📋 Registering API routers
2025-07-15 23:25:43.072 | INFO     | main:<module>:98 | ✅ All routers registered successfully
2025-07-15 23:25:43.073 | INFO     | main:startup_event:65 | 🚀 FastAPI application starting up
2025-07-15 23:25:43.077 | INFO     | main:startup_event:71 | 💻 System Info - CPU: 28 cores, Memory: 15GB total, 3GB available
2025-07-15 23:25:43.077 | INFO     | main:startup_event:74 | ⚙️ Configuration - Environment: development, Debug: False
2025-07-15 23:25:43.080 | INFO     | main:startup_event:75 | 🗄️ Database - Host: localhost:5984
2025-07-15 23:25:43.081 | INFO     | main:startup_event:76 | 🤖 LLM Provider - Default: ollama
2025-07-15 23:25:43.081 | INFO     | core.db.couch_conn:__init__:13 | 🗄️ Initializing CouchDB connection to localhost:5984
2025-07-15 23:25:45.128 | SUCCESS  | core.db.couch_conn:__init__:21 | ✅ CouchDB connection established successfully - Version: 3.4.2
2025-07-15 23:25:45.129 | INFO     | core.logger:log_performance:169 | Performance: couchdb_connection
2025-07-15 23:25:45.131 | SUCCESS  | main:startup_event:83 | ✅ Database connection established successfully
2025-07-15 23:25:52.834 | INFO     | main:log_requests:41 | 🔄 Incoming request: GET /test
2025-07-15 23:25:52.836 | INFO     | core.logger:log_api_request:128 | API GET /test - 200
2025-07-15 23:26:30.049 | INFO     | main:log_requests:41 | 🔄 Incoming request: POST /document/upload-file
2025-07-15 23:26:30.060 | ERROR    | core.logger:log_api_request:128 | API POST /document/upload-file - 422
2025-07-15 23:27:13.698 | INFO     | main:log_requests:41 | 🔄 Incoming request: POST /document/upload-file
2025-07-15 23:27:13.699 | ERROR    | core.logger:log_api_request:128 | API POST /document/upload-file - 400
2025-07-15 23:28:03.639 | INFO     | main:shutdown_event:92 | 🛑 FastAPI application shutting down
2025-07-15 23:28:04.431 | INFO     | core.logger:setup_logger:106 | 🚀 Loguru logger initialized successfully
2025-07-15 23:28:05.323 | INFO     | core.logger:log_startup_info:194 | Starting AudibleMind Backend
2025-07-15 23:28:05.324 | INFO     | main:<module>:26 | 🌐 Configuring CORS for origins: ['http://localhost:3000', 'http://localhost:8000', 'http://localhost:5173']
2025-07-15 23:28:05.324 | INFO     | main:<module>:95 | 📋 Registering API routers
2025-07-15 23:28:05.328 | INFO     | main:<module>:98 | ✅ All routers registered successfully
2025-07-15 23:28:05.331 | INFO     | main:startup_event:65 | 🚀 FastAPI application starting up
2025-07-15 23:28:05.335 | INFO     | main:startup_event:71 | 💻 System Info - CPU: 28 cores, Memory: 15GB total, 3GB available
2025-07-15 23:28:05.337 | INFO     | main:startup_event:74 | ⚙️ Configuration - Environment: development, Debug: False
2025-07-15 23:28:05.337 | INFO     | main:startup_event:75 | 🗄️ Database - Host: localhost:5984
2025-07-15 23:28:05.338 | INFO     | main:startup_event:76 | 🤖 LLM Provider - Default: ollama
2025-07-15 23:28:05.338 | INFO     | core.db.couch_conn:__init__:13 | 🗄️ Initializing CouchDB connection to localhost:5984
2025-07-15 23:28:07.388 | SUCCESS  | core.db.couch_conn:__init__:21 | ✅ CouchDB connection established successfully - Version: 3.4.2
2025-07-15 23:28:07.388 | INFO     | core.logger:log_performance:169 | Performance: couchdb_connection
2025-07-15 23:28:07.392 | SUCCESS  | main:startup_event:83 | ✅ Database connection established successfully
2025-07-15 23:29:05.957 | INFO     | core.logger:setup_logger:106 | 🚀 Loguru logger initialized successfully
2025-07-15 23:29:06.882 | INFO     | core.logger:log_startup_info:194 | Starting AudibleMind Backend
2025-07-15 23:29:06.882 | INFO     | main:<module>:26 | 🌐 Configuring CORS for origins: ['http://localhost:3000', 'http://localhost:8000', 'http://localhost:5173']
2025-07-15 23:29:06.882 | INFO     | main:<module>:95 | 📋 Registering API routers
2025-07-15 23:29:06.885 | INFO     | main:<module>:98 | ✅ All routers registered successfully
2025-07-15 23:29:06.885 | INFO     | main:startup_event:65 | 🚀 FastAPI application starting up
2025-07-15 23:29:06.888 | INFO     | main:startup_event:71 | 💻 System Info - CPU: 28 cores, Memory: 15GB total, 3GB available
2025-07-15 23:29:06.890 | INFO     | main:startup_event:74 | ⚙️ Configuration - Environment: development, Debug: False
2025-07-15 23:29:06.890 | INFO     | main:startup_event:75 | 🗄️ Database - Host: localhost:5984
2025-07-15 23:29:06.890 | INFO     | main:startup_event:76 | 🤖 LLM Provider - Default: ollama
2025-07-15 23:29:06.890 | INFO     | core.db.couch_conn:__init__:13 | 🗄️ Initializing CouchDB connection to localhost:5984
2025-07-15 23:29:08.944 | SUCCESS  | core.db.couch_conn:__init__:21 | ✅ CouchDB connection established successfully - Version: 3.4.2
2025-07-15 23:29:08.944 | INFO     | core.logger:log_performance:169 | Performance: couchdb_connection
2025-07-15 23:29:08.949 | SUCCESS  | main:startup_event:83 | ✅ Database connection established successfully
2025-07-15 23:29:17.356 | INFO     | main:log_requests:41 | 🔄 Incoming request: GET /test
2025-07-15 23:29:17.357 | INFO     | core.logger:log_api_request:128 | API GET /test - 200
2025-07-15 23:29:49.052 | INFO     | main:log_requests:41 | 🔄 Incoming request: POST /document/upload-file
2025-07-15 23:29:49.058 | INFO     | app.document.services.document:__init__:16 | 📄 Initializing DocumentService
2025-07-15 23:29:49.058 | INFO     | core.db.couch_conn:__init__:13 | 🗄️ Initializing CouchDB connection to localhost:5984
2025-07-15 23:29:51.096 | SUCCESS  | core.db.couch_conn:__init__:21 | ✅ CouchDB connection established successfully - Version: 3.4.2
2025-07-15 23:29:51.097 | INFO     | core.logger:log_performance:169 | Performance: couchdb_connection
2025-07-15 23:29:51.291 | DEBUG    | core.db.couch_conn:get_db:45 | 📊 Retrieved existing database: aud_pdf
2025-07-15 23:29:51.292 | INFO     | core.logger:log_db_operation:142 | DB get_database on aud_pdf
2025-07-15 23:29:51.292 | INFO     | core.ollama_setup.document_summary:__init__:14 | 🤖 Initializing DocumentSummarizer
2025-07-15 23:29:51.293 | INFO     | core.ollama_setup.connector:__init__:14 | 🦙 Initializing Ollama connector for model: deepseek-r1:7b
2025-07-15 23:29:51.566 | SUCCESS  | core.ollama_setup.connector:__init__:21 | ✅ Ollama connector initialized
2025-07-15 23:29:51.567 | DEBUG    | core.text_processing:__init__:9 | 📝 TextProcessing initialized
2025-07-15 23:29:51.595 | SUCCESS  | core.ollama_setup.document_summary:__init__:30 | ✅ DocumentSummarizer initialized successfully
2025-07-15 23:29:51.595 | SUCCESS  | app.document.services.document:__init__:24 | ✅ DocumentService initialized
2025-07-15 23:29:51.595 | INFO     | app.document.services.document:upload_file:36 | 🚀 Starting file upload process
2025-07-15 23:29:51.596 | INFO     | app.document.services.document:upload_file:52 | 📁 File read successfully
2025-07-15 23:29:51.597 | INFO     | core.logger:log_file_operation:208 | File read: hyde.pdf
2025-07-15 23:29:51.597 | DEBUG    | core.utils.helper:generate_uid:48 | 🆔 Generated UID: ca8d9d0d...
2025-07-15 23:29:51.613 | DEBUG    | core.db.couch_conn:get_db:45 | 📊 Retrieved existing database: aud_documents
2025-07-15 23:29:51.614 | INFO     | core.logger:log_db_operation:142 | DB get_database on aud_documents
2025-07-15 23:29:51.770 | INFO     | core.db.couch_conn:save_to_db:93 | 💾 Saved document to aud_documents: ca8d9d0d94ad467fa5c4f7da99941c9e
2025-07-15 23:29:51.770 | INFO     | core.logger:log_db_operation:142 | DB save_document on aud_documents
2025-07-15 23:29:51.770 | SUCCESS  | app.document.services.document:upload_file:74 | 💾 Document metadata saved
2025-07-15 23:29:51.775 | DEBUG    | app.document.services.document:create_pdf_doc:224 | 📄 PDF document entry created
2025-07-15 23:29:51.843 | SUCCESS  | app.document.services.document:upload_file:87 | 📤 PDF uploaded to database
2025-07-15 23:29:51.845 | INFO     | app.document.services.document:upload_file:95 | 🔍 Starting PDF extraction with Adobe
2025-07-15 23:30:09.638 | INFO     | core.utils.helper:openai_request:60 | 🚀 Making OpenAI request
2025-07-15 23:30:09.639 | ERROR    | core.utils.helper:openai_request:104 | ❌ OpenAI request failed: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2025-07-15 23:30:09.639 | INFO     | core.utils.helper:openai_request:60 | 🚀 Making OpenAI request
2025-07-15 23:30:09.640 | ERROR    | core.logger:log_error_with_context:181 | Error occurred: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2025-07-15 23:30:09.640 | INFO     | core.utils.helper:openai_request:60 | 🚀 Making OpenAI request
2025-07-15 23:30:09.640 | INFO     | core.utils.helper:openai_request:60 | 🚀 Making OpenAI request
2025-07-15 23:30:09.641 | ERROR    | core.utils.helper:openai_request:104 | ❌ OpenAI request failed: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2025-07-15 23:30:09.642 | ERROR    | core.utils.helper:openai_request:104 | ❌ OpenAI request failed: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2025-07-15 23:30:09.642 | ERROR    | core.utils.helper:openai_request:104 | ❌ OpenAI request failed: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2025-07-15 23:30:09.644 | ERROR    | core.logger:log_error_with_context:181 | Error occurred: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2025-07-15 23:30:09.643 | ERROR    | core.logger:log_error_with_context:181 | Error occurred: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2025-07-15 23:30:09.643 | ERROR    | core.logger:log_error_with_context:181 | Error occurred: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2025-07-15 23:30:09.646 | SUCCESS  | app.document.services.document:upload_file:103 | ✂️ PDF extraction completed
2025-07-15 23:30:09.919 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.919 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.921 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.921 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.922 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.922 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.922 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.922 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.923 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.923 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.923 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.923 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.923 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.924 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.924 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.924 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.924 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.925 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.925 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.925 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.926 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.927 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.927 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.928 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.928 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.929 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.929 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.929 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.929 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.930 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.930 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.930 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.930 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.931 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.932 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.932 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.933 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.933 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.933 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.933 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.934 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.934 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.934 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.934 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.934 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.935 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.935 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.935 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.935 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.935 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.936 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.936 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.936 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.936 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.937 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.938 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.938 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.938 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.938 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.939 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.939 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.939 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.939 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.939 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.939 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.939 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.941 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.941 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.941 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.941 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
2025-07-15 23:30:09.942 | DEBUG    | core.utils.helper:calculate_tokens:21 | 🔢 Token calculation completed
